internal case75 None
internal case289 1 C=C(Oc1cccc(C(=O)O)c1N)C(=O)O>0.0918>Nc1ccccc1C(=O)O
internal case289 2 C=C(Oc1cccc(C(=O)O)c1N)C(=O)O>0.0786>CC(=O)C(=O)O
internal case289 3 C=C(Oc1cccc(C(=O)O)c1N)C(=O)O>0.1117>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.0975>Nc1ccccc1C(=O)O
internal case289 4 C=C(Oc1cccc(C(=O)O)c1N)C(=O)O>0.0952>O=C(O)c1ccccc1NO|O=C(O)c1ccccc1NO>0.1119>Nc1ccccc1C(=O)O
internal case289 5 C=C(Oc1cccc(C(=O)O)c1N)C(=O)O>0.1056>Nc1c(O)cccc1C(=O)O.C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1O)C(=O)O|Nc1c(O)cccc1C(=O)O>0.0975>Nc1ccccc1C(=O)O
internal case289 6 C=C(Oc1cccc(C(=O)O)c1N)C(=O)O>0.1051>C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1N)C(=O)O|C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1N)C(=O)O>0.0927>N[C@@H](CCC(=O)O)C(=O)O
internal case289 7 C=C(Oc1cccc(C(=O)O)c1N)C(=O)O>0.0952>O=C(O)c1ccccc1NO|O=C(O)c1ccccc1NO>0.0996>Nc1ccccc1C(=O)O.CC(=O)C(=O)O
internal case289 8 C=C(Oc1cccc(C(=O)O)c1N)C(=O)O>0.1051>C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1N)C(=O)O|C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1N)C(=O)O>0.0888>CC(=O)C(=O)O
internal case289 9 C=C(Oc1cccc(C(=O)O)c1N)C(=O)O>0.0934>O=C(O)c1cccc(O)c1NO|O=C(O)c1cccc(O)c1NO>0.0926>Nc1ccccc1C(=O)O
internal case290 0 N[C@@H]1C(=O)CC=C[C@H]1C(=O)O>0.0967>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.0975>Nc1ccccc1C(=O)O
internal case290 1 N[C@@H]1C(=O)CC=C[C@H]1C(=O)O>0.0998>N[C@@H]1C(O)=CC=C[C@H]1C(=O)O|N[C@@H]1C(O)=CC=C[C@H]1C(=O)O>0.0938>Nc1ccccc1C(=O)O
internal case290 2 N[C@@H]1C(=O)CC=C[C@H]1C(=O)O>0.1000>N[C@@H]1[C@@H](O)CC=C[C@H]1C(=O)O|N[C@@H]1[C@@H](O)CC=C[C@H]1C(=O)O>0.0991>NC1=CCC=CC1C(=O)O|NC1=CCC=CC1C(=O)O>0.1168>Nc1ccccc1C(=O)O
internal case290 3 N[C@@H]1C(=O)CC=C[C@H]1C(=O)O>0.0967>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1009>Nc1ccccc1C(=O)C[C@H](N)C(=O)O|Nc1ccccc1C(=O)C[C@H](N)C(=O)O>0.1121>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case290 4 N[C@@H]1C(=O)CC=C[C@H]1C(=O)O>0.0967>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1000>O=C(O)c1ccccc1NO|O=C(O)c1ccccc1NO>0.1119>Nc1ccccc1C(=O)O
internal case290 5 N[C@@H]1C(=O)CC=C[C@H]1C(=O)O>0.0967>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1030>Nc1c(O)cccc1C(=O)C[C@H](N)C(=O)O|Nc1c(O)cccc1C(=O)C[C@H](N)C(=O)O>0.1084>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case290 6 N[C@@H]1C(=O)CC=C[C@H]1C(=O)O>0.0967>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1000>O=C(O)c1ccccc1NO|O=C(O)c1ccccc1NO>0.0996>Nc1ccccc1C(=O)O.CC(=O)C(=O)O
internal case290 7 N[C@@H]1C(=O)CC=C[C@H]1C(=O)O>0.0967>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.0946>O=C(O)c1ccccc1[N+](=O)O|O=C(O)c1ccccc1[N+](=O)O>0.1050>Nc1ccccc1C(=O)O
internal case290 8 N[C@@H]1C(=O)CC=C[C@H]1C(=O)O>0.0967>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1009>Nc1ccccc1C(=O)C[C@H](N)C(=O)O|Nc1ccccc1C(=O)C[C@H](N)C(=O)O>0.0957>Nc1ccccc1C(=O)O
internal case290 9 N[C@@H]1C(=O)CC=C[C@H]1C(=O)O>0.0967>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1009>Nc1ccccc1C(=O)C[C@H](N)C(=O)O|Nc1ccccc1C(=O)C[C@H](N)C(=O)O>0.0945>N[C@@H](CC(=O)O)C(=O)O
internal case291 0 N[C@H]1C(C(=O)O)=CC=C[C@@H]1O>0.1034>Nc1ccccc1C(=O)O
internal case291 1 N[C@H]1C(C(=O)O)=CC=C[C@@H]1O>0.1050>N[C@@H]1C(C(=O)O)=CC=C[C@H]1O|N[C@@H]1C(C(=O)O)=CC=C[C@H]1O>0.1040>Nc1ccccc1C(=O)O
internal case291 2 N[C@H]1C(C(=O)O)=CC=C[C@@H]1O>0.1011>N[C@@H]1C(C(=O)O)=CC=C[C@@H]1O|N[C@@H]1C(C(=O)O)=CC=C[C@@H]1O>0.1033>Nc1ccccc1C(=O)O
internal case291 3 N[C@H]1C(C(=O)O)=CC=C[C@@H]1O>0.0977>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.0975>Nc1ccccc1C(=O)O
internal case291 4 N[C@H]1C(C(=O)O)=CC=C[C@@H]1O>0.0977>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1009>Nc1ccccc1C(=O)C[C@H](N)C(=O)O|Nc1ccccc1C(=O)C[C@H](N)C(=O)O>0.1121>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case291 5 N[C@H]1C(C(=O)O)=CC=C[C@@H]1O>0.0977>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1030>Nc1c(O)cccc1C(=O)C[C@H](N)C(=O)O|Nc1c(O)cccc1C(=O)C[C@H](N)C(=O)O>0.1084>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case291 6 N[C@H]1C(C(=O)O)=CC=C[C@@H]1O>0.0977>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.0946>O=C(O)c1ccccc1[N+](=O)O|O=C(O)c1ccccc1[N+](=O)O>0.1050>Nc1ccccc1C(=O)O
internal case291 7 N[C@H]1C(C(=O)O)=CC=C[C@@H]1O>0.0977>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1009>Nc1ccccc1C(=O)C[C@H](N)C(=O)O|Nc1ccccc1C(=O)C[C@H](N)C(=O)O>0.0957>Nc1ccccc1C(=O)O
internal case291 8 N[C@H]1C(C(=O)O)=CC=C[C@@H]1O>0.0977>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1009>Nc1ccccc1C(=O)C[C@H](N)C(=O)O|Nc1ccccc1C(=O)C[C@H](N)C(=O)O>0.0945>N[C@@H](CC(=O)O)C(=O)O
internal case291 9 N[C@H]1C(C(=O)O)=CC=C[C@@H]1O>0.0977>Nc1c(O)cccc1C(=O)O|Nc1c(O)cccc1C(=O)O>0.1009>Nc1ccccc1C(=O)C[C@H](N)C(=O)O|Nc1ccccc1C(=O)C[C@H](N)C(=O)O>0.0857>C[C@H](N)C(=O)O
internal case292 None
internal case293 0 O=C(O)CNCC(=O)O>0.1153>NCC(=O)O.O=CC(=O)O
internal case293 1 O=C(O)CNCC(=O)O>0.1080>O=CC(=O)O
internal case293 2 O=C(O)CNCC(=O)O>0.1079>NCC(=O)O
internal case293 3 O=C(O)CNCC(=O)O>0.1065>N[C@@H](CCC(=O)O)C(=O)O
internal case293 4 O=C(O)CNCC(=O)O>0.1038>N[C@@H](CS)C(=O)O
internal case293 5 O=C(O)CNCC(=O)O>0.0974>N[C@@H](CO)C(=O)O
internal case293 6 O=C(O)CNCC(=O)O>0.1244>N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O|N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O>0.0918>N[C@@H](CCC(=O)O)C(=O)O
internal case293 7 O=C(O)CNCC(=O)O>0.1139>O=C(O)CN(CC(=O)O)C(=O)C(=O)O|O=C(O)CN(CC(=O)O)C(=O)C(=O)O>0.0996>N[C@@H](CC(=O)O)C(=O)O
internal case293 8 O=C(O)CNCC(=O)O>0.1139>O=C(O)CN(CC(=O)O)C(=O)C(=O)O|O=C(O)CN(CC(=O)O)C(=O)C(=O)O>0.0842>NCC(=O)O
internal case293 9 O=C(O)CNCC(=O)O>0.1139>O=C(O)CN(CC(=O)O)C(=O)C(=O)O|O=C(O)CN(CC(=O)O)C(=O)C(=O)O>0.0837>O=CC(=O)O
internal case294 None
internal case295 None
internal case296 None
internal case186 0 CC1(C)C(=O)O[C@@H](O)[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)OC13>0.2083>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case186 1 CC1(C)C(=O)O[C@@H](O)[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)OC13>0.1965>CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3>0.1144>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case186 2 CC1(C)C(=O)O[C@@H](O)[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)OC13>0.2021>CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1053>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case186 3 CC1(C)C(=O)O[C@@H](O)[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)OC13>0.1973>CC1=C[C@@]23CC[C@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1054>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case186 4 CC1(C)C(=O)O[C@@H](O)[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)OC13>0.1958>C=C1C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3|C=C1C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1014>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case186 5 CC1(C)C(=O)O[C@@H](O)[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)OC13>0.1965>CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3>0.1106>CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1053>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case186 6 CC1(C)C(=O)O[C@@H](O)[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)OC13>0.2021>CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.0973>CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3>0.1144>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case186 7 CC1(C)C(=O)O[C@@H](O)[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)OC13>0.1965>CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3>0.1089>CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]2CC[C@@H]1C3>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case186 8 CC1(C)C(=O)O[C@@H](O)[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)OC13>0.1965>CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3>0.1073>C=C1C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3|C=C1C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3>0.1014>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case186 9 CC1(C)C(=O)O[C@@H](O)[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@]1(C)OC13>0.1965>CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@]4(C)[C@@H]2CC[C@@H]1C3>0.1068>C=C1C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3|C=C1C[C@@]23CC[C@@H]4C(C)(C)C(=O)OC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1014>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case187 0 CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.0993>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case187 1 CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1101>CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1167>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case187 2 CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1019>CC1=C[C@@]23CC[C@@H]4C(C)(C)CC(=O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)CC(=O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1014>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case187 3 CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.0976>C=C1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3|C=C1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1054>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case187 4 CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.0960>CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@]4(C)[C@@H]2CC[C@@H]1C3>0.1052>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case187 5 CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.0947>CC1=C[C@@]23CC[C@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1058>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case187 6 CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.0986>CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1015>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case187 7 CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1101>CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1178>C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.1177>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case187 8 CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.0986>CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1095>CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1167>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case187 9 CC1=C[C@@]23CC[C@@H]4C(C)(C)C[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1019>CC1=C[C@@]23CC[C@@H]4C(C)(C)CC(=O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)CC(=O)C[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1051>CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3|CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1167>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case188 0 C[C@@]12CCC[C@@](C)(C(=O)O)C1CC[C@]13C=C(C(=O)O)[C@H](CCC21)C3>0.1100>C[C@@]12CCC[C@@](C)(C=O)C1CC[C@]13C=C(C=O)[C@H](CCC21)C3|C[C@@]12CCC[C@@](C)(C=O)C1CC[C@]13C=C(C=O)[C@H](CCC21)C3>0.1443>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case188 1 C[C@@]12CCC[C@@](C)(C(=O)O)C1CC[C@]13C=C(C(=O)O)[C@H](CCC21)C3>0.1100>C[C@@]12CCC[C@@](C)(C=O)C1CC[C@]13C=C(C=O)[C@H](CCC21)C3|C[C@@]12CCC[C@@](C)(C=O)C1CC[C@]13C=C(C=O)[C@H](CCC21)C3>0.1421>C[C@@]1(C=O)CCC[C@@]2(C)C1CC[C@]13C=C(CO)[C@H](CCC12)C3|C[C@@]1(C=O)CCC[C@@]2(C)C1CC[C@]13C=C(CO)[C@H](CCC12)C3>0.1010>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case189 0 CC1(C)CCCC2(C)C1CCC13C=C(C(=O)O)C(CCC12)C3>0.1271>C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.1177>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case189 1 CC1(C)CCCC2(C)C1CCC13C=C(C(=O)O)C(CCC12)C3>0.1262>C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.1175>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case189 2 CC1(C)CCCC2(C)C1CCC13C=C(C(=O)O)C(CCC12)C3>0.1228>C=C1CC[C@@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|C=C1CC[C@@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.1180>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case189 3 CC1(C)CCCC2(C)C1CCC13C=C(C(=O)O)C(CCC12)C3>0.1275>CC1(C)CCCC2(C)C1CCC13C=C(C=O)C(CCC12)C3|CC1(C)CCCC2(C)C1CCC13C=C(C=O)C(CCC12)C3>0.1629>C=C1C=C2CCC3C(C)(C)CCCC3(C)C2CCC1C|C=C1C=C2CCC3C(C)(C)CCCC3(C)C2CCC1C>0.1301>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case189 4 CC1(C)CCCC2(C)C1CCC13C=C(C(=O)O)C(CCC12)C3>0.1201>CC(C)(C)OC(=O)C1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3|CC(C)(C)OC(=O)C1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3>0.1684>C=C1CCC2C(C)(C)CCCC2(C)C1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|C=C1CCC2C(C)(C)CCCC2(C)C1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.1070>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case189 5 CC1(C)CCCC2(C)C1CCC13C=C(C(=O)O)C(CCC12)C3>0.1275>CC1(C)CCCC2(C)C1CCC13C=C(C=O)C(CCC12)C3|CC1(C)CCCC2(C)C1CCC13C=C(C=O)C(CCC12)C3>0.1620>C=C1C=C2CCC3C(C)(C)CCCC3(C)C2CC1|C=C1C=C2CCC3C(C)(C)CCCC3(C)C2CC1>0.1031>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case189 6 CC1(C)CCCC2(C)C1CCC13C=C(C(=O)O)C(CCC12)C3>0.1201>CC(C)(C)OC(=O)C1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3|CC(C)(C)OC(=O)C1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3>0.1633>C=C1CCC2C(C)(C)CCCC2(C)C1CC/C=C(\C)COP(=O)(O)OP(=O)(O)O|C=C1CCC2C(C)(C)CCCC2(C)C1CC/C=C(\C)COP(=O)(O)OP(=O)(O)O>0.1046>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case189 7 CC1(C)CCCC2(C)C1CCC13C=C(C(=O)O)C(CCC12)C3>0.1201>CC(C)(C)OC(=O)C1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3|CC(C)(C)OC(=O)C1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3>0.1684>C=C1CCC2C(C)(C)CCCC2(C)C1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|C=C1CCC2C(C)(C)CCCC2(C)C1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.1003>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case189 8 CC1(C)CCCC2(C)C1CCC13C=C(C(=O)O)C(CCC12)C3>0.1201>CC(C)(C)OC(=O)C1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3|CC(C)(C)OC(=O)C1=CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3>0.1633>C=C1CCC2C(C)(C)CCCC2(C)C1CC/C=C(\C)COP(=O)(O)OP(=O)(O)O|C=C1CCC2C(C)(C)CCCC2(C)C1CC/C=C(\C)COP(=O)(O)OP(=O)(O)O>0.1005>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case190 0 CC1=C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3>0.1167>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
